Year | Année,Facility Name | Nom de l'installation,Sample Station Name | Nom de la station d'échantillonnage,Latitude | Latitude,Longitude | Longitude,Sample Type (English) | Type d'échantillon (anglais),Sample Type (French) | Type d'échantillon (français),Substance Name (English) | Nom de substance (anglais),Substance Name (French) | Nom de substance (français),Statistical Quantity (English) | Quantité statistique (anglais),Statistical Quantity (French) | Quantité statistique (français),<,Result | Résultat,Units | Unités
2014,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.31E+08,Bq
2014,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.17E+08,Bq
2014,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.12E+08,Bq
2014,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.11E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,6.66E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.21E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.25E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.33E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.44E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.40E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.25E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.36E+06,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.87E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.27E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,9.77E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.62E+06,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.81E+05,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.95E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,9.46E+06,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.25E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.98E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,6.96E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,8.33E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.16E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,7.20E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.11E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.97E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.44E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.02E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.58E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.09E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.07E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.65E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.29E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.36E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.29E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.98E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.24E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.45E+06,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,6.91E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.23E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.23E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.98E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.87E+08,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.19E+06,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.08E+07,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.20E+06,Bq
2015,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.66E+05,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,6.09E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.27E+06,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.78E+06,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.08E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.15E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.60E+06,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.73E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.81E+06,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.08E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.10E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.64E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.96E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.54E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.21E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,7.26E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.62E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,8.86E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.66E+06,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,8.77E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,6.89E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.52E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,7.54E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.69E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.07E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.67E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.68E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.17E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,9.88E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.39E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.55E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.14E+07,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.56E+06,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.91E+05,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,5.35E+06,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.21E+05,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.61E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.24E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.60E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.26E+08,Bq
2016,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.16E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.52E+05,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.50E+06,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.53E+06,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.55E+05,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.92E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,9.14E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.37E+06,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,0.00E+00,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,4.54E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.53E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.64E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.09E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.82E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.81E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.22E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.04E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.52E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.72E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.19E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.54E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.23E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,7.74E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.02E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.78E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,8.68E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.47E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.61E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,8.04E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.89E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.30E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.44E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.51E+07,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,2.38E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,3.26E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.54E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,1.34E+08,Bq
2017,SRBT,Sewer,45.8054,-77.1180,Liquid Releases,Rejets liquides,Tritium (HT),Tritium élémentaire,Weekly Total,Total hebdomadaire,,8.56E+07,Bq
