Year,Facility Name ,Sample Station Name,Latitude ,Longitude ,Sample Type en,Sample Type fr,Substance Name en,Substance Name fr,Statistical Quantity en,Statistical Quantity fr,energy_below_1_mev,Result,Units
2022,Nuclear Power Demonstration,R-742,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0,DAC
2022,Nuclear Power Demonstration,R-742,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0,DAC
2022,Nuclear Power Demonstration,R-742,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0,DAC
2022,Nuclear Power Demonstration,R-742,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0,DAC
2022,Nuclear Power Demonstration,R-607,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.04,DAC
2022,Nuclear Power Demonstration,R-607,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.06,DAC
2022,Nuclear Power Demonstration,R-607,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.08,DAC
2022,Nuclear Power Demonstration,R-607,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.13,DAC
2022,Nuclear Power Demonstration,R-745,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.01,DAC
2022,Nuclear Power Demonstration,R-745,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.03,DAC
2022,Nuclear Power Demonstration,R-745,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.01,DAC
2022,Nuclear Power Demonstration,R-745,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.01,DAC
2022,Nuclear Power Demonstration,C-506,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0,DAC
2022,Nuclear Power Demonstration,C-506,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.02,DAC
2022,Nuclear Power Demonstration,C-506,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.04,DAC
2022,Nuclear Power Demonstration,C-506,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.05,DAC
2022,Nuclear Power Demonstration,R-103,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.1,DAC
2022,Nuclear Power Demonstration,R-103,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.2,DAC
2022,Nuclear Power Demonstration,R-103,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.31,DAC
2022,Nuclear Power Demonstration,R-103,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.1,DAC
2022,Nuclear Power Demonstration,R-306,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.01,DAC
2022,Nuclear Power Demonstration,R-306,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.06,DAC
2022,Nuclear Power Demonstration,R-306,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.27,DAC
2022,Nuclear Power Demonstration,R-306,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.08,DAC
2022,Nuclear Power Demonstration,R-408,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.03,DAC
2022,Nuclear Power Demonstration,R-408,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.09,DAC
2022,Nuclear Power Demonstration,R-408,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.23,DAC
2022,Nuclear Power Demonstration,R-408,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.11,DAC
2022,Nuclear Power Demonstration,ST-5,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.08,DAC
2022,Nuclear Power Demonstration,ST-5,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.11,DAC
2022,Nuclear Power Demonstration,ST-5,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.17,DAC
2022,Nuclear Power Demonstration,ST-5,46.1868,-77.6578,Air Quality,Qualité de l'air,Tritium (HTO),Tritium (Eau tritiée),Quarterly total,Total trimestriel,,0.07,DAC
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,2.8,Bq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,3.9,Bq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,2.5,Bq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,3.4,Bq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,3.1,Bq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,4.5,Bq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,3.2,Bq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Tritium (HTO),Tritium (Eau tritiée),Quarterly value,Valeur trimestrielle,,2.3,Bq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.7,mBq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.9,mBq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.3,mBq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,<,0.6,mBq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.9,mBq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,1.1,mBq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,0.6,mBq/L
2005,Nuclear Power Demonstration,Deep River,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Cesium-137,Césium-137,Quarterly value,Valeur trimestrielle,,2.5,mBq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,4.9,mBq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,3.5,mBq/L
2005,Nuclear Power Demonstration,Des Joachims,46.1868,-77.6578,Surface Water Quality,Qualité des eaux de surface,Strontium-90,Strontium-90,Quarterly value,Valeur trimestrielle,,3.8,mBq/L
