"year","facility_name","sample_station_name","latitude","longitude","sample_type_en","sample_type_fr","substance_name_en","substance_name_fr","statistical_quantity_en","statistical_quantity_fr","energy_below_1_mev","result","units","sample_category"
2019,"Chalk River Laboratories","South Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Strontium","Strontium total","Annual Average","Moyenne Annuelle","",70.8,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",84,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.037,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",0.175,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",464,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.023,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",0.58,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Chemical Oxygen Demand","Demande chimique en oxygène","Annual Average","Moyenne Annuelle","",13.5,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","pH","pH","Annual Average","Moyenne Annuelle","",7.26,"pH","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Kjeldahl Nitrogen","Azote Kjeldahl total","Annual Average","Moyenne Annuelle","",0.195,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Nitrates","Nitrates","Annual Average","Moyenne Annuelle","",0.77,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Organic Carbon","Carbone organique dissous","Annual Average","Moyenne Annuelle","",13.4,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Organic Carbon","Carbone organique total","Annual Average","Moyenne Annuelle","",13.9,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phosphorus","Phosphore","Annual Average","Moyenne Annuelle","<",0.004,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Conductivity","Conductivité","Annual Average","Moyenne Annuelle","",282.3,"?S/cm","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Suspended Solids","Total des solide en suspension","Annual Average","Moyenne Annuelle","",2.3,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Dissolved Solids","Matières dissoutes totales","Annual Average","Moyenne Annuelle","",185,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Aluminum","Aluminium","Annual Average","Moyenne Annuelle","",245,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Boron","Bore","Annual Average","Moyenne Annuelle","",6.5,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cadmium","Cadmium","Annual Average","Moyenne Annuelle","<",0.045,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Chromium","Chrome","Annual Average","Moyenne Annuelle","<",0.5,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Copper","Cuivre","Annual Average","Moyenne Annuelle","",3,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Lithium","Lithium","Annual Average","Moyenne Annuelle","<",0.5,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Nickel","Nickel","Annual Average","Moyenne Annuelle","<",2,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Strontium","Strontium","Annual Average","Moyenne Annuelle","",77,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Vanadium","Vanadium","Annual Average","Moyenne Annuelle","<",0.2,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Zinc","Zinc","Annual Average","Moyenne Annuelle","",10.5,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Iron","Fer","Annual Average","Moyenne Annuelle","",500,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Uranium","Uranium","Annual Average","Moyenne Annuelle","",0.135,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Antimony","Antimoine","Annual Average","Moyenne Annuelle","<",0.04,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Arsenic","Arsenic","Annual Average","Moyenne Annuelle","",0.77,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Selenium","Selenium","Annual Average","Moyenne Annuelle","",0.27,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Mercury","Mercure","Annual Average","Moyenne Annuelle","",0.001,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phenolics","Phénoliques","Annual Average","Moyenne Annuelle","<",1.05,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Solvent Extractables","Extractibles au solvant","Annual Average","Moyenne Annuelle","",16,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Barium","Baryum","Annual Average","Moyenne Annuelle","",22.1,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Sulphate","Sulfate","Annual Average","Moyenne Annuelle","",7.05,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Chloride","Chloride","Annual Average","Moyenne Annuelle","",83.7,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",3845,"m3/day | m3/jour","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Alkalinity","Alcalinité totale","Annual Average","Moyenne Annuelle","",26.5,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Oxygen","Oxygène dissous","Annual Average","Moyenne Annuelle","",10.2,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Hardness","Dureté totale ","Annual Average","Moyenne Annuelle","",47.5,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Chemical Oxygen Demand","Demande chimique en oxygène","Annual Average","Moyenne Annuelle","",14.9,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","pH","pH","Annual Average","Moyenne Annuelle","",7.77,"pH","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Kjeldahl Nitrogen","Azote Kjeldahl total","Annual Average","Moyenne Annuelle","",0.23,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Nitrates","Nitrates","Annual Average","Moyenne Annuelle","",0.28,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Organic Carbon","Carbone organique dissous","Annual Average","Moyenne Annuelle","",8.75,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Organic Carbon","Carbone organique total","Annual Average","Moyenne Annuelle","",9.3,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phosphorus","Phosphore","Annual Average","Moyenne Annuelle","",0.05,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Conductivity","Conductivité","Annual Average","Moyenne Annuelle","",350.7,"?S/cm","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Suspended Solids","Total des solide en suspension","Annual Average","Moyenne Annuelle","",30,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Dissolved Solids","Matières dissoutes totales","Annual Average","Moyenne Annuelle","",215,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Aluminum","Aluminium","Annual Average","Moyenne Annuelle","",250,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Boron","Bore","Annual Average","Moyenne Annuelle","",56.5,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cadmium","Cadmium","Annual Average","Moyenne Annuelle","<",0.02,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Copper","Cuivre","Annual Average","Moyenne Annuelle","",13,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Lithium","Lithium","Annual Average","Moyenne Annuelle","<",2.5,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Nickel","Nickel","Annual Average","Moyenne Annuelle","<",1.5,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Strontium","Strontium","Annual Average","Moyenne Annuelle","",115,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Vanadium","Vanadium","Annual Average","Moyenne Annuelle","",1.4,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Zinc","Zinc","Annual Average","Moyenne Annuelle","",13,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Iron","Fer","Annual Average","Moyenne Annuelle","",1070,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Uranium","Uranium","Annual Average","Moyenne Annuelle","",1.255,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Antimony","Antimoine","Annual Average","Moyenne Annuelle","",0.02,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Arsenic","Arsenic","Annual Average","Moyenne Annuelle","",0.19,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Selenium","Selenium","Annual Average","Moyenne Annuelle","",0.22,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Mercury","Mercure","Annual Average","Moyenne Annuelle","<",0.002,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Phenolics","Phénoliques","Annual Average","Moyenne Annuelle","<",1.25,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Solvent Extractables","Extractibles au solvant","Annual Average","Moyenne Annuelle","",1.05,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Barium","Baryum","Annual Average","Moyenne Annuelle","",27.4,"?g/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Sulphate","Sulfate","Annual Average","Moyenne Annuelle","",20.3,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",23.95,"m3/day | m3/jour","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Alkalinity","Alcalinité totale","Annual Average","Moyenne Annuelle","",115,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Dissolved Oxygen","Oxygène dissous","Annual Average","Moyenne Annuelle","",10.1,"mg/L","Abiotic"
2020,"Chalk River Laboratories","Stream 02",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Hardness","Dureté totale ","Annual Average","Moyenne Annuelle","",120,"mg/L","Abiotic"
2020,"Chalk River Laboratories","WMA B at Hydro Line",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",1010,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","WMA B at Hydro Line",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.016,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","WMA B at Hydro Line",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",48,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",275,"m3/day | m3/jour","Abiotic"
2020,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",345,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.05,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",117,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Strontium","Strontium total","Annual Average","Moyenne Annuelle","",46,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cobalt-60","Cobalt-60","Annual Average","Moyenne Annuelle","",0.04,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","East Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cesium-137","Césium-137","Annual Average","Moyenne Annuelle","",0.04,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Frog Pond Seepage",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.1,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Frog Pond Seepage",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",164,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Main Stream above Plant Road",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",72,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Main Stream above Plant Road",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","<",0.04,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Main Stream at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",4591,"m3/day | m3/jour","Abiotic"
2020,"Chalk River Laboratories","Main Stream at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",2910,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Main Stream at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.04,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Main Stream at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",0.51,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Main Stream at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cobalt-60","Cobalt-60","Annual Average","Moyenne Annuelle","<",0.035,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Main Stream at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cesium-137","Césium-137","Annual Average","Moyenne Annuelle","<",0.032,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Creek at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",5671,"m3/day | m3/jour","Abiotic"
2020,"Chalk River Laboratories","Perch Creek at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",2910,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Creek at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.02,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Creek at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",6,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Creek at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Total Strontium","Strontium total","Annual Average","Moyenne Annuelle","",3.32,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Creek at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cobalt-60","Cobalt-60","Annual Average","Moyenne Annuelle","<",0.036,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Creek at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cesium-137","Césium-137","Annual Average","Moyenne Annuelle","<",0.036,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 1 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",805,"m3/day | m3/jour","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 1 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",1770,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 1 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.02,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 1 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",43,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 2 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Flow Rate","Débit","Annual Average","Moyenne Annuelle","",2978,"m3/day | m3/jour","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 2 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",2420,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 2 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.03,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 2 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",6,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 2 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cobalt-60","Cobalt-60","Annual Average","Moyenne Annuelle","<",0.05,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 2 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Cesium-137","Césium-137","Annual Average","Moyenne Annuelle","<",0.052,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 4 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","<",15,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 4 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.01,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Inlet # 4 at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","<",0.02,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Outlet",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",1390,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Perch Lake Outlet",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",8,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Spring B at Disposal B",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",1750,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Spring B at Disposal B",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross alpha","Particules alpha brutes","Annual Average","Moyenne Annuelle","",0.17,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","Spring B at Disposal B",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",1530,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","South Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",160,"Bq/L","Abiotic"
2020,"Chalk River Laboratories","South Swamp at Weir",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Particulate gross beta","Particules bêta brutes","Annual Average","Moyenne Annuelle","",267,"Bq/L","Abiotic"
2021,"Chalk River Laboratories","Stream 01",46.0554,-77.3628,"Surface Water Quality - General","Qualité des eaux de surface - générale","Tritium (HTO)","Tritium (Eau tritiée)","Annual Average","Moyenne Annuelle","",75.3,"Bq/L","Abiotic"
